0.1072	0.0
0.107599996	0.0
0.107999995	0.0
0.108399995	0.0
0.108799994	0.0
0.1092	0.0
0.1096	0.0
0.11	0.0
0.1104	0.0
0.1108	0.0
0.1112	0.0
0.1116	0.0
0.111999996	0.0
0.112399995	0.0
0.112799995	0.0
0.113199994	0.0
0.1136	0.0
0.114	0.0
0.1144	0.0
0.1148	0.0
0.1152	0.0
0.1156	0.0
0.116	0.0
0.116399996	0.0
0.116799995	0.0
0.117199995	0.0
0.117599994	0.0
0.118	0.0
0.1184	0.0
0.1188	0.0
0.1192	0.0
0.1196	0.0
0.12	0.0
0.1204	0.0
0.120799996	0.0
0.121199995	0.0
0.121599995	0.0
0.121999994	0.0
0.12239999	0.0
0.1228	0.0
0.1232	0.0
0.1236	0.0
0.124	0.0
0.1244	0.0
0.1248	0.0
0.1252	0.0
0.1256	0.0
0.126	0.0
0.1264	0.0
0.1268	0.0
0.12719999	0.0
0.1276	0.0
0.12799999	0.0
0.1284	0.0
0.12879999	0.0
0.1292	0.0
0.1296	0.0
0.13	0.0
0.1304	0.0
0.1308	0.0
0.1312	0.0
0.13159999	0.0
0.132	0.0
0.13239999	0.0
0.1328	0.0
0.13319999	0.0
0.1336	0.0
0.134	0.0
0.1344	0.0
0.1348	0.0
0.1352	0.0
0.1356	0.0
0.13599999	0.0
0.1364	0.0
0.13679999	0.0
0.1372	0.0
0.13759999	0.0
0.138	0.0
0.1384	0.0
0.1388	0.0
0.1392	0.0
0.1396	0.0
0.14	0.0
0.14039999	0.0
0.1408	0.0
0.14119999	0.0
0.1416	0.0
0.14199999	0.0
0.1424	0.0
0.1428	0.0
0.1432	0.0
0.1436	0.0
0.144	0.0
0.1444	0.0
0.14479999	0.0
0.1452	0.0
0.14559999	0.0
0.146	0.0
0.14639999	0.0
0.1468	0.0
0.1472	0.0
0.1476	0.0
0.148	0.0
0.1484	0.0
0.1488	0.0
0.14919999	0.0
0.1496	0.0
0.14999999	0.0
0.1504	0.0
0.15079999	0.0
0.1512	0.0
0.1516	0.0
0.152	0.0
0.1524	0.0
0.1528	0.0
0.1532	0.0
0.15359999	0.0
0.154	0.0
0.15439999	0.0
0.1548	0.0
0.15519999	0.0
0.1556	0.0
0.156	0.0
0.1564	0.0
0.1568	0.0
0.1572	0.0
0.1576	0.0
0.15799999	0.0
0.1584	0.0
0.15879999	0.0
0.1592	0.0
0.15959999	0.0
0.16	0.0
0.1604	0.0
0.1608	0.0
0.1612	0.0
0.1616	0.0
0.162	0.0
0.16239999	0.0
0.1628	0.0
0.16319999	0.0
0.1636	0.0
0.16399999	0.0
0.1644	0.0
0.1648	0.0
0.1652	0.0
0.1656	0.0
0.166	0.0
0.1664	0.0
0.16679999	0.0
0.1672	0.0
0.16759999	0.0
0.168	0.0
0.16839999	0.0
0.1688	0.0
0.1692	0.0
0.1696	0.0
0.17	0.0
0.1704	0.0
0.1708	0.0
0.17119999	0.0
0.1716	0.0
0.17199999	0.0
0.1724	0.0
0.17279999	0.0
0.1732	0.0
0.17359999	0.0
0.174	0.0
0.1744	0.0
0.1748	0.0
0.1752	0.0
0.17559999	0.0
0.176	0.0
0.17639999	0.0
0.1768	0.0
0.17719999	0.0
0.1776	0.0
0.17799999	0.0
0.1784	0.0
0.1788	0.0
0.1792	0.0
0.1796	0.0
0.17999999	0.0
0.1804	0.0
0.18079999	0.0
0.1812	0.0
0.18159999	0.0
0.182	0.0
0.18239999	0.0
0.1828	0.0
0.1832	0.0
0.1836	0.0
0.184	0.0
0.18439999	0.0
0.1848	0.0
0.18519999	0.0
0.1856	0.0
0.18599999	0.0
0.1864	0.0
0.18679999	0.0
0.1872	0.0
0.1876	0.0
0.188	0.0
0.1884	0.0
0.18879999	0.0
0.1892	0.0
0.18959999	0.0
0.19	0.0
