Time(s),CH1V,CH2V
-2.890000e-04,1.066667e-02,-2.373333e-02
-2.880000e-04,-4.533333e-03,-2.026667e-02
-2.870000e-04,-5.600000e-03,-2.026667e-02
-2.860000e-04,1.866667e-03,-1.386667e-02
-2.850000e-04,-5.600000e-03,-1.173333e-02
-2.840000e-04,4.000000e-03,-2.026667e-02
-2.830000e-04,-2.666667e-04,-2.480000e-02
-2.820000e-04,-4.533333e-03,-1.386667e-02
-2.810000e-04,-7.733333e-03,-8.533333e-03
-2.800000e-04,-8.800000e-03,-1.600000e-02
-2.790000e-04,-1.013333e-02,-1.280000e-02
-2.780000e-04,-1.120000e-02,-9.600000e-03
-2.770000e-04,-8.800000e-03,-2.693333e-02
-2.760000e-04,-8.800000e-03,-7.466667e-03
-2.750000e-04,-1.120000e-02,-2.693333e-02
-2.740000e-04,-1.120000e-02,-2.266667e-02
-2.730000e-04,-6.666667e-03,-2.373333e-02
-2.720000e-04,-1.760000e-02,-2.026667e-02
-2.710000e-04,-2.400000e-03,-1.493333e-02
-2.700000e-04,-4.533333e-03,-1.600000e-02
-2.690000e-04,-1.013333e-02,-1.920000e-02
-2.680000e-04,-3.066667e-02,-7.466667e-03
-2.670000e-04,-1.546667e-02,-1.600000e-02
-2.660000e-04,4.852800e+00,5.520000e-02
-2.650000e-04,4.841866e+00,2.253333e-01
-2.640000e-04,4.826667e+00,3.634667e-01
-2.630000e-04,4.796534e+00,5.144000e-01
-2.620000e-04,4.772533e+00,6.416000e-01
-2.610000e-04,4.740267e+00,7.773333e-01
-2.600000e-04,4.705600e+00,9.112000e-01
-2.590000e-04,4.688267e+00,1.000533e+00
-2.580000e-04,4.653600e+00,1.111733e+00
-2.570000e-04,4.617867e+00,1.196800e+00
-2.560000e-04,4.605867e+00,1.307733e+00
-2.550000e-04,4.588533e+00,1.375733e+00
-2.540000e-04,4.554133e+00,1.443733e+00
-2.530000e-04,4.537867e+00,1.524533e+00
-2.520000e-04,4.514934e+00,1.579467e+00
-2.510000e-04,4.510667e+00,1.674400e+00
-2.500000e-04,4.484800e+00,1.715467e+00
-2.490000e-04,4.468534e+00,1.783200e+00
-2.480000e-04,4.454400e+00,1.816800e+00
-2.470000e-04,4.441333e+00,1.888000e+00
-2.460000e-04,4.430667e+00,1.924533e+00
-2.450000e-04,4.414400e+00,1.973067e+00
-2.440000e-04,4.402400e+00,2.002133e+00
-2.430000e-04,4.402400e+00,2.045333e+00
-2.420000e-04,4.385067e+00,2.081867e+00
-2.410000e-04,4.363467e+00,2.092800e+00
-2.400000e-04,4.350667e+00,2.144533e+00
-2.390000e-04,4.344000e+00,2.166133e+00
-2.380000e-04,4.346133e+00,2.189867e+00
-2.370000e-04,4.337600e+00,2.215733e+00
-2.360000e-04,4.328800e+00,2.239467e+00
-2.350000e-04,4.316000e+00,2.262133e+00
-2.340000e-04,4.328800e+00,2.282400e+00
-2.330000e-04,4.305067e+00,2.300800e+00
-2.320000e-04,4.302933e+00,2.269600e+00
-2.310000e-04,4.301867e+00,2.332000e+00
-2.300000e-04,4.298666e+00,2.345067e+00
-2.290000e-04,4.287734e+00,2.368800e+00
