Time(s),CH1V,CH2V
-4.420000e-03,2.459200e+00,1.833600e+00
-4.400000e-03,2.454667e+00,1.838133e+00
-4.380000e-03,2.452400e+00,1.851733e+00
-4.360000e-03,2.456933e+00,1.883333e+00
-4.340000e-03,2.472933e+00,1.878933e+00
-4.320000e-03,2.468400e+00,1.881200e+00
-4.300000e-03,2.468400e+00,1.899200e+00
-4.280000e-03,2.477467e+00,1.910533e+00
-4.260000e-03,2.466000e+00,1.919600e+00
-4.240000e-03,2.450133e+00,1.928667e+00
-4.220000e-03,2.466000e+00,1.928667e+00
-4.200000e-03,2.461467e+00,1.953600e+00
-4.180000e-03,2.463733e+00,1.944533e+00
-4.160000e-03,2.463733e+00,1.960400e+00
-4.140000e-03,2.472933e+00,1.974000e+00
-4.120000e-03,2.468400e+00,1.964933e+00
-4.100000e-03,2.459200e+00,1.985333e+00
-4.080000e-03,2.466000e+00,1.989867e+00
-4.060000e-03,2.472933e+00,1.989867e+00
-4.040000e-03,2.477467e+00,2.012533e+00
-4.020000e-03,2.472933e+00,2.012533e+00
-4.000000e-03,2.459200e+00,2.017067e+00
-3.980000e-03,2.456933e+00,2.017067e+00
-3.960000e-03,2.484267e+00,2.021600e+00
-3.940000e-03,2.452400e+00,2.032800e+00
-3.920000e-03,2.463733e+00,2.046400e+00
-3.900000e-03,2.452400e+00,2.044133e+00
-3.880000e-03,2.472933e+00,2.050933e+00
-3.860000e-03,2.472933e+00,2.046400e+00
-3.840000e-03,2.463733e+00,2.069067e+00
-3.820000e-03,2.477467e+00,2.069067e+00
-3.800000e-03,2.463733e+00,2.073600e+00
-3.780000e-03,2.475200e+00,2.078133e+00
-3.760000e-03,2.459200e+00,2.080400e+00
-3.740000e-03,2.466000e+00,2.084933e+00
-3.720000e-03,2.456933e+00,2.084933e+00
-3.700000e-03,2.470667e+00,2.091733e+00
-3.680000e-03,2.484267e+00,2.103067e+00
-3.660000e-03,2.472933e+00,2.091733e+00
-3.640000e-03,2.466000e+00,2.105333e+00
-3.620000e-03,2.472933e+00,2.109867e+00
-3.600000e-03,2.477467e+00,2.114400e+00
-3.580000e-03,2.463733e+00,2.112133e+00
-3.560000e-03,2.475200e+00,2.134800e+00
-3.540000e-03,2.475200e+00,2.134800e+00
-3.520000e-03,2.463733e+00,2.130267e+00
-3.500000e-03,2.461467e+00,2.137067e+00
-3.480000e-03,2.472933e+00,2.125733e+00
-3.460000e-03,2.472933e+00,2.139333e+00
-3.440000e-03,2.477467e+00,2.146133e+00
-3.420000e-03,2.482000e+00,2.143867e+00
-3.400000e-03,2.470667e+00,2.143867e+00
-3.380000e-03,2.463733e+00,2.150667e+00
-3.360000e-03,2.468400e+00,2.159733e+00
-3.340000e-03,2.475200e+00,2.157467e+00
-3.320000e-03,2.479733e+00,2.162000e+00
-3.300000e-03,2.470667e+00,2.162000e+00
-3.280000e-03,2.466000e+00,2.166533e+00
-3.260000e-03,2.461467e+00,2.166533e+00
-3.240000e-03,2.475200e+00,2.164267e+00
-3.220000e-03,2.466000e+00,2.162000e+00
-3.200000e-03,2.463733e+00,2.171067e+00
-3.180000e-03,2.452400e+00,2.177733e+00
-3.160000e-03,2.475200e+00,2.193600e+00
-3.140000e-03,2.477467e+00,2.180000e+00
-3.120000e-03,2.472933e+00,2.182267e+00
-3.100000e-03,2.475200e+00,2.191333e+00
-3.080000e-03,2.475200e+00,2.180000e+00
-3.060000e-03,2.482000e+00,2.186800e+00
-3.040000e-03,2.472933e+00,2.202667e+00
-3.020000e-03,2.468400e+00,2.200400e+00
-3.000000e-03,2.470667e+00,2.198133e+00
-2.980000e-03,2.482000e+00,2.198133e+00
-2.960000e-03,2.468400e+00,2.202667e+00
-2.940000e-03,2.475200e+00,2.202667e+00
-2.920000e-03,2.472933e+00,2.207200e+00
-2.900000e-03,2.479733e+00,2.211733e+00
-2.880000e-03,2.477467e+00,2.216267e+00
-2.860000e-03,2.477467e+00,2.204933e+00
-2.840000e-03,2.463733e+00,2.207200e+00
-2.820000e-03,2.468400e+00,2.193600e+00
-2.800000e-03,2.475200e+00,2.216267e+00
-2.780000e-03,2.482000e+00,2.214000e+00
-2.760000e-03,2.472933e+00,2.225333e+00
-2.740000e-03,2.472933e+00,2.220800e+00
-2.720000e-03,2.459200e+00,2.223067e+00
-2.700000e-03,2.484267e+00,2.214000e+00
-2.680000e-03,2.479733e+00,2.229867e+00
-2.660000e-03,2.475200e+00,2.214000e+00
-2.640000e-03,2.477467e+00,2.223067e+00
-2.620000e-03,2.486533e+00,2.227600e+00
-2.600000e-03,2.475200e+00,2.229867e+00
-2.580000e-03,2.466000e+00,2.241200e+00
-2.560000e-03,2.472933e+00,2.232133e+00
-2.540000e-03,2.472933e+00,2.234400e+00
-2.520000e-03,2.488800e+00,2.229867e+00
-2.500000e-03,2.475200e+00,2.225333e+00
-2.480000e-03,2.468400e+00,2.236667e+00
-2.460000e-03,2.472933e+00,2.241200e+00
-2.440000e-03,2.482000e+00,2.232133e+00
-2.420000e-03,2.475200e+00,2.236667e+00
-2.400000e-03,2.468400e+00,2.232133e+00
-2.380000e-03,2.479733e+00,2.241200e+00
-2.360000e-03,2.491067e+00,2.241200e+00
-2.340000e-03,2.475200e+00,2.241200e+00
-2.320000e-03,2.477467e+00,2.245733e+00
-2.300000e-03,2.468400e+00,2.236667e+00
-2.280000e-03,2.477467e+00,2.248000e+00
-2.260000e-03,2.475200e+00,2.241200e+00
-2.240000e-03,2.475200e+00,2.250267e+00
-2.220000e-03,2.475200e+00,2.257067e+00
-2.200000e-03,2.472933e+00,2.257067e+00
-2.180000e-03,2.479733e+00,2.254800e+00
-2.160000e-03,2.477467e+00,2.248000e+00
-2.140000e-03,2.475200e+00,2.245733e+00
-2.120000e-03,2.472933e+00,2.243467e+00
-2.100000e-03,2.486533e+00,2.261600e+00
-2.080000e-03,2.482000e+00,2.252533e+00
-2.060000e-03,2.484267e+00,2.252533e+00
-2.040000e-03,2.472933e+00,2.259333e+00
-2.020000e-03,2.463733e+00,2.263867e+00
-2.000000e-03,2.486533e+00,2.254800e+00
-1.980000e-03,2.486533e+00,2.252533e+00
-1.960000e-03,2.497867e+00,2.259333e+00
-1.940000e-03,2.477467e+00,2.263867e+00
